Unnamed: 0,Text Type,API Name,File Name,Dataset,ai_score,human_score,Error_message
1609,Human,Originality,,HUMAN,0.0019,0.9981,
1610,Human,Originality,,HUMAN,0.0118,0.9882,
1611,Human,Originality,,HUMAN,0.007,0.993,
1612,Human,Originality,,HUMAN,0.0261,0.9739,
1613,Human,Originality,,HUMAN,0.0019,0.9981,
1614,Human,Originality,,HUMAN,0.0083,0.9917,
1615,Human,Originality,,HUMAN,0.0069,0.9931,
1616,Human,Originality,,HUMAN,0.0021,0.9979,
1617,Human,Originality,,HUMAN,0.0214,0.9786,
1618,Human,Originality,,HUMAN,0.02,0.98,
1619,Human,Originality,,HUMAN,0.0112,0.9888,
1620,Human,Originality,,HUMAN,0.0031,0.9969,
1621,Human,Originality,,HUMAN,0.0136,0.9864,
1622,Human,Originality,,HUMAN,0.0179,0.9821,
1623,Human,Originality,,HUMAN,0.0031,0.9969,
1624,Human,Originality,,HUMAN,0.0297,0.9703,
1625,Human,Originality,,HUMAN,0.0014,0.9986,
1626,Human,Originality,,HUMAN,0.036,0.964,
1627,Human,Originality,,HUMAN,0.0128,0.9872,
1628,Human,Originality,,HUMAN,0.0129,0.9871,
1629,Human,Originality,,HUMAN,0.019,0.981,
1630,Human,Originality,,HUMAN,0.0166,0.9834,
1631,Human,Originality,,HUMAN,0.0149,0.9851,
1632,Human,Originality,,HUMAN,0.0118,0.9882,
1633,Human,Originality,,HUMAN,0.0214,0.9786,
1634,Human,Originality,,HUMAN,0.0109,0.9891,
1635,Human,Originality,,HUMAN,0.0041,0.9959,
1636,Human,Originality,,HUMAN,0.0427,0.9573,
1637,Human,Originality,,HUMAN,0.002,0.998,
1638,Human,Originality,,HUMAN,0.0083,0.9917,
1639,Human,Originality,,HUMAN,0.0033,0.9967,
1640,Human,Originality,,HUMAN,0.0212,0.9788,
1641,Human,Originality,,HUMAN,0.0037,0.9963,
1642,Human,Originality,,HUMAN,0.0189,0.9811,
1643,Human,Originality,,HUMAN,0.0036,0.9964,
1644,Human,Originality,,HUMAN,0.0134,0.9866,
1645,Human,Originality,,HUMAN,0.0223,0.9777,
1646,Human,Originality,,HUMAN,0.0017,0.9983,
1647,Human,Originality,,HUMAN,0.0011,0.9989,
1648,Human,Originality,,HUMAN,0.0187,0.9813,
1649,Human,Originality,,HUMAN,0.0037,0.9963,
1650,Human,Originality,,HUMAN,0.0217,0.9783,
1651,Human,Originality,,HUMAN,0.0012,0.9988,
1652,Human,Originality,,HUMAN,0.0183,0.9817,
1653,Human,Originality,,HUMAN,0.003,0.997,
1654,Human,Originality,,HUMAN,0.0037,0.9963,
1655,Human,Originality,,HUMAN,0.0002,0.9998,
1656,Human,Originality,,HUMAN,0.0227,0.9773,
1657,Human,Originality,,HUMAN,0.0009,0.9991,
1658,Human,Originality,,HUMAN,0.0251,0.9749,
1659,Human,Originality,,HUMAN,0.0173,0.9827,
1660,Human,Originality,,HUMAN,0.0149,0.9851,
1661,Human,Originality,,HUMAN,0.0247,0.9753,
1662,Human,Originality,,HUMAN,0.0161,0.9839,
1663,Human,Originality,,HUMAN,0.007,0.993,
1664,Human,Originality,,HUMAN,0.0515,0.9485,
1665,Human,Originality,,HUMAN,0.0055,0.9945,
1666,Human,Originality,,HUMAN,0.0238,0.9762,
1667,Human,Originality,,HUMAN,0.002,0.998,
1668,Human,Originality,,HUMAN,0.009,0.991,
1669,Human,Originality,,HUMAN,0.0175,0.9825,
1670,Human,Originality,,HUMAN,0.0056,0.9944,
1671,Human,Originality,,HUMAN,0.0259,0.9741,
1672,Human,Originality,,HUMAN,0.0063,0.9937,
1673,Human,Originality,,HUMAN,0.0052,0.9948,
1674,Human,Originality,,HUMAN,0.0006,0.9994,
1675,Human,Originality,,HUMAN,0.0162,0.9838,
1676,Human,Originality,,HUMAN,0.2719,0.7281,
1677,Human,Originality,,HUMAN,0.0243,0.9757,
1678,Human,Originality,,HUMAN,0.0016,0.9984,
1679,Human,Originality,,HUMAN,0.0335,0.9665,
1680,Human,Originality,,HUMAN,0.0008,0.9992,
1681,Human,Originality,,HUMAN,0.0152,0.9848,
1682,Human,Originality,,HUMAN,0.014,0.986,
1683,Human,Originality,,HUMAN,0.0198,0.9802,
1684,Human,Originality,,HUMAN,0.0034,0.9966,
1685,Human,Originality,,HUMAN,0.0021,0.9979,
1686,Human,Originality,,HUMAN,0.019,0.981,
1687,Human,Originality,,HUMAN,0.0173,0.9827,
1688,Human,Originality,,HUMAN,0.018,0.982,
1689,Human,Originality,,HUMAN,0.0012,0.9988,
1690,Human,Originality,,HUMAN,0.0234,0.9766,
1691,Human,Originality,,HUMAN,0.0145,0.9855,
1692,Human,Originality,,HUMAN,0.0004,0.9996,
1693,Human,Originality,,HUMAN,0.0092,0.9908,
1694,Human,Originality,,HUMAN,0.0142,0.9858,
1695,Human,Originality,,HUMAN,0.002,0.998,
1696,Human,Originality,,HUMAN,0.0252,0.9748,
1697,Human,Originality,,HUMAN,0.0046,0.9954,
1698,Human,Originality,,HUMAN,0.0166,0.9834,
1699,Human,Originality,,HUMAN,0.0258,0.9742,
1700,Human,Originality,,HUMAN,0.0175,0.9825,
1701,Human,Originality,,HUMAN,0.0274,0.9726,
1702,Human,Originality,,HUMAN,0.0007,0.9993,
1703,Human,Originality,,HUMAN,0.0271,0.9729,
1704,Human,Originality,,HUMAN,0.0232,0.9768,
1705,Human,Originality,,HUMAN,0.0318,0.9682,
1706,Human,Originality,,HUMAN,0.0102,0.9898,
1707,Human,Originality,,HUMAN,0.0087,0.9913,
1708,Human,Originality,,HUMAN,0.0168,0.9832,
1709,Human,Originality,,HUMAN,0.0157,0.9843,
1710,Human,Originality,,HUMAN,0.0256,0.9744,
1711,Human,Originality,,HUMAN,0.0215,0.9785,
1712,Human,Originality,,HUMAN,0.001,0.999,
1713,Human,Originality,,HUMAN,0.0006,0.9994,
1714,Human,Originality,,HUMAN,0.0003,0.9997,
1715,Human,Originality,,HUMAN,0.0122,0.9878,
1716,Human,Originality,,HUMAN,0.02,0.98,
1717,Human,Originality,,HUMAN,0.0029,0.9971,
1718,Human,Originality,,HUMAN,0.0052,0.9948,
1719,Human,Originality,,HUMAN,0.0036,0.9964,
1720,Human,Originality,,HUMAN,0.0012,0.9988,
1721,Human,Originality,,HUMAN,0.0182,0.9818,
1722,Human,Originality,,HUMAN,0.011,0.989,
1723,Human,Originality,,HUMAN,0.0306,0.9694,
1724,Human,Originality,,HUMAN,0.0041,0.9959,
1725,Human,Originality,,HUMAN,0.0252,0.9748,
1726,Human,Originality,,HUMAN,0.048,0.952,
1727,Human,Originality,,HUMAN,0.022,0.978,
1728,Human,Originality,,HUMAN,0.0188,0.9812,
1729,Human,Originality,,HUMAN,0.006,0.994,
1730,Human,Originality,,HUMAN,0.0004,0.9996,
1731,Human,Originality,,HUMAN,0.0049,0.9951,
1732,Human,Originality,,HUMAN,0.0052,0.9948,
1733,Human,Originality,,HUMAN,0.0064,0.9936,
1734,Human,Originality,,HUMAN,0.0008,0.9992,
1735,Human,Originality,,HUMAN,0.011,0.989,
1736,Human,Originality,,HUMAN,0.0083,0.9917,
1737,Human,Originality,,HUMAN,0.0197,0.9803,
1738,Human,Originality,,HUMAN,0.021,0.979,
1739,Human,Originality,,HUMAN,0.0073,0.9927,
1740,Human,Originality,,HUMAN,0.0205,0.9795,
1741,Human,Originality,,HUMAN,0.0094,0.9906,
1742,Human,Originality,,HUMAN,0.0007,0.9993,
1743,Human,Originality,,HUMAN,0.0121,0.9879,
1744,Human,Originality,,HUMAN,0.0054,0.9946,
1745,Human,Originality,,HUMAN,0.0048,0.9952,
1746,Human,Originality,,HUMAN,0.0239,0.9761,
1747,Human,Originality,,HUMAN,0.0017,0.9983,
1748,Human,Originality,,HUMAN,0.0009,0.9991,
1749,Human,Originality,,HUMAN,0.0189,0.9811,
1750,Human,Originality,,HUMAN,0.0196,0.9804,
1751,Human,Originality,,HUMAN,0.2028,0.7972,
1752,Human,Originality,,HUMAN,0.0055,0.9945,
1753,Human,Originality,,HUMAN,0.0017,0.9983,
1754,Human,Originality,,HUMAN,0.0174,0.9826,
1755,Human,Originality,,HUMAN,0.0004,0.9996,
1756,Human,Originality,,HUMAN,0.0034,0.9966,
1757,Human,Originality,,HUMAN,0.0018,0.9982,
1758,Human,Originality,,HUMAN,0.0129,0.9871,
1759,Human,Originality,,HUMAN,0.0048,0.9952,
1760,Human,Originality,,HUMAN,0.0218,0.9782,
1761,Human,Originality,,HUMAN,0.0182,0.9818,
1762,Human,Originality,,HUMAN,0.0208,0.9792,
1763,Human,Originality,,HUMAN,0.0004,0.9996,
1764,Human,Originality,,HUMAN,0.0012,0.9988,
1765,Human,Originality,,HUMAN,0.0127,0.9873,
1766,Human,Originality,,HUMAN,0.0028,0.9972,
1767,Human,Originality,,HUMAN,0.0141,0.9859,
1768,Human,Originality,,HUMAN,0.0105,0.9895,
1769,Human,Originality,,HUMAN,0.0004,0.9996,
1770,Human,Originality,,HUMAN,0.0156,0.9844,
1771,Human,Originality,,HUMAN,0.0209,0.9791,
1772,Human,Originality,,HUMAN,0.0183,0.9817,
1773,Human,Originality,,HUMAN,0.0215,0.9785,
1774,Human,Originality,,HUMAN,0.0017,0.9983,
1775,Human,Originality,,HUMAN,0.0931,0.9069,
1776,Human,Originality,,HUMAN,0.0145,0.9855,
1777,Human,Originality,,HUMAN,0.0076,0.9924,
1778,Human,Originality,,HUMAN,0.0041,0.9959,
1779,Human,Originality,,HUMAN,0.0131,0.9869,
1780,Human,Originality,,HUMAN,0.0034,0.9966,
1781,Human,Originality,,HUMAN,0.0005,0.9995,
1782,Human,Originality,,HUMAN,0.0242,0.9758,
1783,Human,Originality,,HUMAN,0.0195,0.9805,
1784,Human,Originality,,HUMAN,0.0312,0.9688,
1785,Human,Originality,,HUMAN,0.0233,0.9767,
1786,Human,Originality,,HUMAN,0.0021,0.9979,
1787,Human,Originality,,HUMAN,0.0717,0.9283,
1788,Human,Originality,,HUMAN,0.0007,0.9993,
1789,Human,Originality,,HUMAN,0.0528,0.9472,
1790,Human,Originality,,HUMAN,0.0078,0.9922,
1791,Human,Originality,,HUMAN,0.0008,0.9992,
1792,Human,Originality,,HUMAN,0.02,0.98,
1793,Human,Originality,,HUMAN,0.0144,0.9856,
1794,Human,Originality,,HUMAN,0.0167,0.9833,
1795,Human,Originality,,HUMAN,0.006,0.994,
1796,Human,Originality,,HUMAN,0.0086,0.9914,
1797,Human,Originality,,HUMAN,0.1591,0.8409,
1798,Human,Originality,,HUMAN,0.0006,0.9994,
1799,Human,Originality,,HUMAN,0.0166,0.9834,
1800,Human,Originality,,HUMAN,0.0068,0.9932,
1801,Human,Originality,,HUMAN,0.0007,0.9993,
1802,Human,Originality,,HUMAN,0.0137,0.9863,
1803,Human,Originality,,HUMAN,0.0032,0.9968,
1804,Human,Originality,,HUMAN,0.0279,0.9721,
1805,Human,Originality,,HUMAN,0.0151,0.9849,
1806,Human,Originality,,HUMAN,0.0172,0.9828,
1807,Human,Originality,,HUMAN,0.0298,0.9702,
1808,Human,Originality,,HUMAN,0.0292,0.9708,
1809,Human,Originality,,HUMAN,0.0108,0.9892,
1810,Human,Originality,,HUMAN,0.0275,0.9725,
1811,Human,Originality,,HUMAN,0.0214,0.9786,
1812,Human,Originality,,HUMAN,0.0145,0.9855,
1813,Human,Originality,,HUMAN,0.0044,0.9956,
1814,Human,Originality,,HUMAN,0.0016,0.9984,
1815,Human,Originality,,HUMAN,0.0241,0.9759,
1816,Human,Originality,,HUMAN,0.0203,0.9797,
1817,Human,Originality,,HUMAN,0.0256,0.9744,
1818,Human,Originality,,HUMAN,0.0029,0.9971,
1819,Human,Originality,,HUMAN,0.0347,0.9653,
1820,Human,Originality,,HUMAN,0.0002,0.9998,
1821,Human,Originality,,HUMAN,0.0007,0.9993,
1822,Human,Originality,,HUMAN,0.0035,0.9965,
1823,Human,Originality,,HUMAN,0.0118,0.9882,
1824,Human,Originality,,HUMAN,0.1152,0.8848,
1825,Human,Originality,,HUMAN,0.0173,0.9827,
1826,Human,Originality,,HUMAN,0.0006,0.9994,
1827,Human,Originality,,HUMAN,0.3642,0.6357999999999999,
1828,Human,Originality,,HUMAN,0.0262,0.9738,
1829,Human,Originality,,HUMAN,0.0164,0.9836,
1830,Human,Originality,,HUMAN,0.0041,0.9959,
1831,Human,Originality,,HUMAN,0.0114,0.9886,
1832,Human,Originality,,HUMAN,0.0142,0.9858,
1833,Human,Originality,,HUMAN,0.0127,0.9873,
1834,Human,Originality,,HUMAN,0.0279,0.9721,
1835,Human,Originality,,HUMAN,0.0013,0.9987,
1836,Human,Originality,,HUMAN,0.0312,0.9688,
1837,Human,Originality,,HUMAN,0.0129,0.9871,
1838,Human,Originality,,HUMAN,0.0023,0.9977,
1839,Human,Originality,,HUMAN,0.0173,0.9827,
1840,Human,Originality,,HUMAN,0.0053,0.9947,
1841,Human,Originality,,HUMAN,0.0317,0.9683,
1842,Human,Originality,,HUMAN,0.0068,0.9932,
1843,Human,Originality,,HUMAN,0.0063,0.9937,
1844,Human,Originality,,HUMAN,0.0096,0.9904,
1845,Human,Originality,,HUMAN,0.0099,0.9901,
1846,Human,Originality,,HUMAN,0.0029,0.9971,
1847,Human,Originality,,HUMAN,0.0097,0.9903,
1848,Human,Originality,,HUMAN,0.0031,0.9969,
1849,Human,Originality,,HUMAN,0.002,0.998,
1850,Human,Originality,,HUMAN,0.0065,0.9935,
1851,Human,Originality,,HUMAN,0.016,0.984,
1852,Human,Originality,,HUMAN,0.004,0.996,
1853,Human,Originality,,HUMAN,0.0076,0.9924,
1854,Human,Originality,,HUMAN,0.0008,0.9992,
1855,Human,Originality,,HUMAN,0.0053,0.9947,
1856,Human,Originality,,HUMAN,0.0431,0.9569,
1857,Human,Originality,,HUMAN,0.0044,0.9956,
1858,Human,Originality,,HUMAN,0.0117,0.9883,
1859,Human,Originality,,HUMAN,0.0029,0.9971,
1860,Human,Originality,,HUMAN,0.0233,0.9767,
1861,Human,Originality,,HUMAN,0.0208,0.9792,
1862,Human,Originality,,HUMAN,0.0169,0.9831,
1863,Human,Originality,,HUMAN,0.0018,0.9982,
1864,Human,Originality,,HUMAN,0.0214,0.9786,
1865,Human,Originality,,HUMAN,0.0009,0.9991,
1866,Human,Originality,,HUMAN,0.0288,0.9712,
1867,Human,Originality,,HUMAN,0.0237,0.9763,
1868,Human,Originality,,HUMAN,0.0101,0.9899,
1869,Human,Originality,,HUMAN,0.0265,0.9735,
1870,Human,Originality,,HUMAN,0.0027,0.9973,
1871,Human,Originality,,HUMAN,0.0254,0.9746,
1872,Human,Originality,,HUMAN,0.014,0.986,
1873,Human,Originality,,HUMAN,0.0096,0.9904,
1874,Human,Originality,,HUMAN,0.033,0.967,
1875,Human,Originality,,HUMAN,0.0019,0.9981,
1876,Human,Originality,,HUMAN,0.0042,0.9958,
1877,Human,Originality,,HUMAN,0.0284,0.9716,
1878,Human,Originality,,HUMAN,0.0134,0.9866,
1879,Human,Originality,,HUMAN,0.0365,0.9635,
1880,Human,Originality,,HUMAN,0.0198,0.9802,
1881,Human,Originality,,HUMAN,0.029,0.971,
1882,Human,Originality,,HUMAN,0.0032,0.9968,
1883,Human,Originality,,HUMAN,0.0055,0.9945,
1884,Human,Originality,,HUMAN,0.0405,0.9595,
1885,Human,Originality,,HUMAN,0.0174,0.9826,
1886,Human,Originality,,HUMAN,0.0023,0.9977,
1887,Human,Originality,,HUMAN,0.0528,0.9472,
1888,Human,Originality,,HUMAN,0.0009,0.9991,
1889,Human,Originality,,HUMAN,0.0031,0.9969,
1890,Human,Originality,,HUMAN,0.0047,0.9953,
1891,Human,Originality,,HUMAN,0.018,0.982,
1892,Human,Originality,,HUMAN,0.0351,0.9649,
1893,Human,Originality,,HUMAN,0.0027,0.9973,
1894,Human,Originality,,HUMAN,0.0027,0.9973,
1895,Human,Originality,,HUMAN,0.0017,0.9983,
1896,Human,Originality,,HUMAN,0.0143,0.9857,
1897,Human,Originality,,HUMAN,0.0176,0.9824,
1898,Human,Originality,,HUMAN,0.0164,0.9836,
1899,Human,Originality,,HUMAN,0.0152,0.9848,
1900,Human,Originality,,HUMAN,0.005,0.995,
1901,Human,Originality,,HUMAN,0.0129,0.9871,
1902,Human,Originality,,HUMAN,0.0023,0.9977,
1903,Human,Originality,,HUMAN,0.0062,0.9938,
1904,Human,Originality,,HUMAN,0.0074,0.9926,
1905,Human,Originality,,HUMAN,0.0295,0.9705,
1906,Human,Originality,,HUMAN,0.0091,0.9909,
1907,Human,Originality,,HUMAN,0.0066,0.9934,
1908,Human,Originality,,HUMAN,0.0152,0.9848,
1909,Human,Originality,,HUMAN,0.0016,0.9984,
1910,Human,Originality,,HUMAN,0.0172,0.9828,
1911,Human,Originality,,HUMAN,0.0036,0.9964,
1912,Human,Originality,,HUMAN,0.0214,0.9786,
1913,Human,Originality,,HUMAN,0.0217,0.9783,
1914,Human,Originality,,HUMAN,0.0224,0.9776,
1915,Human,Originality,,HUMAN,0.0068,0.9932,
1916,Human,Originality,,HUMAN,0.0152,0.9848,
1917,Human,Originality,,HUMAN,0.005,0.995,
1918,Human,Originality,,HUMAN,0.0077,0.9923,
1919,Human,Originality,,HUMAN,0.0155,0.9845,
1920,Human,Originality,,HUMAN,0.0205,0.9795,
1921,Human,Originality,,HUMAN,0.0013,0.9987,
1922,Human,Originality,,HUMAN,0.0215,0.9785,
1923,Human,Originality,,HUMAN,0.0226,0.9774,
1924,Human,Originality,,HUMAN,0.0019,0.9981,
1925,Human,Originality,,HUMAN,0.0017,0.9983,
1926,Human,Originality,,HUMAN,0.0163,0.9837,
1927,Human,Originality,,HUMAN,0.0607,0.9393,
1928,Human,Originality,,HUMAN,0.0404,0.9596,
1929,Human,Originality,,HUMAN,0.0594,0.9406,
1930,Human,Originality,,HUMAN,0.0067,0.9933,
1931,Human,Originality,,HUMAN,0.0516,0.9484,
1932,Human,Originality,,HUMAN,0.0541,0.9459,
1933,Human,Originality,,HUMAN,0.0066,0.9934,
1934,Human,Originality,,HUMAN,0.0086,0.9914,
1935,Human,Originality,,HUMAN,0.0158,0.9842,
1936,Human,Originality,,HUMAN,0.0125,0.9875,
1937,Human,Originality,,HUMAN,0.0044,0.9956,
1938,Human,Originality,,HUMAN,0.0064,0.9936,
1939,Human,Originality,,HUMAN,0.0164,0.9836,
1940,Human,Originality,,HUMAN,0.0157,0.9843,
1941,Human,Originality,,HUMAN,0.0067,0.9933,
1942,Human,Originality,,HUMAN,0.002,0.998,
1943,Human,Originality,,HUMAN,0.0146,0.9854,
1944,Human,Originality,,HUMAN,0.0375,0.9625,
1945,Human,Originality,,HUMAN,0.0091,0.9909,
1946,Human,Originality,,HUMAN,0.0097,0.9903,
1947,Human,Originality,,HUMAN,0.0035,0.9965,
1948,Human,Originality,,HUMAN,0.0375,0.9625,
1949,Human,Originality,,HUMAN,0.0254,0.9746,
1950,Human,Originality,,HUMAN,0.0055,0.9945,
1951,Human,Originality,,HUMAN,0.0184,0.9816,
1952,Human,Originality,,HUMAN,0.0254,0.9746,
1953,Human,Originality,,HUMAN,0.0241,0.9759,
1954,Human,Originality,,HUMAN,0.0203,0.9797,
1955,Human,Originality,,HUMAN,0.0293,0.9707,
1956,Human,Originality,,HUMAN,0.0312,0.9688,
1957,Human,Originality,,HUMAN,0.0226,0.9774,
1958,Human,Originality,,HUMAN,0.0221,0.9779,
1959,Human,Originality,,HUMAN,0.0111,0.9889,
1960,Human,Originality,,HUMAN,0.0226,0.9774,
1961,Human,Originality,,HUMAN,0.0193,0.9807,
1962,Human,Originality,,HUMAN,0.0196,0.9804,
1963,Human,Originality,,HUMAN,0.0142,0.9858,
1964,Human,Originality,,HUMAN,0.018,0.982,
1965,Human,Originality,,HUMAN,0.0159,0.9841,
1966,Human,Originality,,HUMAN,0.0224,0.9776,
1967,Human,Originality,,HUMAN,0.0151,0.9849,
1968,Human,Originality,,HUMAN,0.0247,0.9753,
1969,Human,Originality,,HUMAN,0.0186,0.9814,
1970,Human,Originality,,HUMAN,0.0229,0.9771,
1971,Human,Originality,,HUMAN,0.0003,0.9997,
1972,Human,Originality,,HUMAN,0.0128,0.9872,
1973,Human,Originality,,HUMAN,0.0023,0.9977,
1974,Human,Originality,,HUMAN,0.0044,0.9956,
1975,Human,Originality,,HUMAN,0.004,0.996,
1976,Human,Originality,,HUMAN,0.0274,0.9726,
1977,Human,Originality,,HUMAN,0.0327,0.9673,
1978,Human,Originality,,HUMAN,0.0081,0.9919,
1979,Human,Originality,,HUMAN,0.0159,0.9841,
1980,Human,Originality,,HUMAN,0.0076,0.9924,
1981,Human,Originality,,HUMAN,0.0023,0.9977,
1982,Human,Originality,,HUMAN,0.0302,0.9698,
1983,Human,Originality,,HUMAN,0.0232,0.9768,
1984,Human,Originality,,HUMAN,0.0055,0.9945,
1985,Human,Originality,,HUMAN,0.0009,0.9991,
1986,Human,Originality,,HUMAN,0.0153,0.9847,
1987,Human,Originality,,HUMAN,0.0414,0.9586,
1988,Human,Originality,,HUMAN,0.0133,0.9867,
1989,Human,Originality,,HUMAN,0.0154,0.9846,
1990,Human,Originality,,HUMAN,0.0205,0.9795,
1991,Human,Originality,,HUMAN,0.0038,0.9962,
1992,Human,Originality,,HUMAN,0.002,0.998,
1993,Human,Originality,,HUMAN,0.0201,0.9799,
1994,Human,Originality,,HUMAN,0.0459,0.9541,
1995,Human,Originality,,HUMAN,0.0243,0.9757,
1996,Human,Originality,,HUMAN,0.0155,0.9845,
1997,Human,Originality,,HUMAN,0.0081,0.9919,
1998,Human,Originality,,HUMAN,0.0031,0.9969,
1999,Human,Originality,,HUMAN,0.0178,0.9822,
2000,Human,Originality,,HUMAN,0.0108,0.9892,
2001,Human,Originality,,HUMAN,0.0103,0.9897,
2002,Human,Originality,,HUMAN,0.0015,0.9985,
2003,Human,Originality,,HUMAN,0.0795,0.9205,
2004,Human,Originality,,HUMAN,0.0059,0.9941,
2005,Human,Originality,,HUMAN,0.0163,0.9837,
2006,Human,Originality,,HUMAN,0.0043,0.9957,
2007,Human,Originality,,HUMAN,0.0257,0.9743,
2008,Human,Originality,,HUMAN,0.0171,0.9829,
2009,Human,Originality,,HUMAN,0.0157,0.9843,
2010,Human,Originality,,HUMAN,0.0164,0.9836,
2011,Human,Originality,,HUMAN,0.0149,0.9851,
2012,Human,Originality,,HUMAN,0.0171,0.9829,
2013,Human,Originality,,HUMAN,0.0062,0.9938,
2014,Human,Originality,,HUMAN,0.0176,0.9824,
2015,Human,Originality,,HUMAN,0.0052,0.9948,
2016,Human,Originality,,HUMAN,0.0005,0.9995,
2017,Human,Originality,,HUMAN,0.0216,0.9784,
2018,Human,Originality,,HUMAN,0.0201,0.9799,
2019,Human,Originality,,HUMAN,0.0325,0.9675,
2020,Human,Originality,,HUMAN,0.02,0.98,
2021,Human,Originality,,HUMAN,0.0063,0.9937,
2022,Human,Originality,,HUMAN,0.0159,0.9841,
2023,Human,Originality,,HUMAN,0.0093,0.9907,
2024,Human,Originality,,HUMAN,0.0024,0.9976,
2025,Human,Originality,,HUMAN,0.0359,0.9641,
2026,Human,Originality,,HUMAN,0.0202,0.9798,
2027,Human,Originality,,HUMAN,0.0246,0.9754,
2028,Human,Originality,,HUMAN,0.0006,0.9994,
2029,Human,Originality,,HUMAN,0.0173,0.9827,
2030,Human,Originality,,HUMAN,0.0024,0.9976,
2031,Human,Originality,,HUMAN,0.0126,0.9874,
2032,Human,Originality,,HUMAN,0.008,0.992,
2033,Human,Originality,,HUMAN,0.0163,0.9837,
2034,Human,Originality,,HUMAN,0.0296,0.9704,
2035,Human,Originality,,HUMAN,0.0212,0.9788,
2036,Human,Originality,,HUMAN,0.0199,0.9801,
2037,Human,Originality,,HUMAN,0.0152,0.9848,
2038,Human,Originality,,HUMAN,0.0041,0.9959,
2039,Human,Originality,,HUMAN,0.0318,0.9682,
2040,Human,Originality,,HUMAN,0.0174,0.9826,
2041,Human,Originality,,HUMAN,0.0009,0.9991,
2042,Human,Originality,,HUMAN,0.0058,0.9942,
2043,Human,Originality,,HUMAN,0.0171,0.9829,
2044,Human,Originality,,HUMAN,0.001,0.999,
2045,Human,Originality,,HUMAN,0.0202,0.9798,
2046,Human,Originality,,HUMAN,0.0172,0.9828,
2047,Human,Originality,,HUMAN,0.0235,0.9765,
2048,Human,Originality,,HUMAN,0.0016,0.9984,
2049,Human,Originality,,HUMAN,0.0214,0.9786,
2050,Human,Originality,,HUMAN,0.0013,0.9987,
2051,Human,Originality,,HUMAN,0.0038,0.9962,
2052,Human,Originality,,HUMAN,0.0201,0.9799,
2053,Human,Originality,,HUMAN,0.1726,0.8274,
2054,Human,Originality,,HUMAN,0.0037,0.9963,
2055,Human,Originality,,HUMAN,0.0285,0.9715,
2056,Human,Originality,,HUMAN,0.0328,0.9672,
2057,Human,Originality,,HUMAN,0.0578,0.9422,
2058,Human,Originality,,HUMAN,0.002,0.998,
2059,Human,Originality,,HUMAN,0.0746,0.9254,
2060,Human,Originality,,HUMAN,0.0141,0.9859,
2061,Human,Originality,,HUMAN,0.0256,0.9744,
2062,Human,Originality,,HUMAN,0.0166,0.9834,
2063,Human,Originality,,HUMAN,0.0075,0.9925,
2064,Human,Originality,,HUMAN,0.0169,0.9831,
2065,Human,Originality,,HUMAN,0.0219,0.9781,
2066,Human,Originality,,HUMAN,0.0275,0.9725,
2067,Human,Originality,,HUMAN,0.0187,0.9813,
2068,Human,Originality,,HUMAN,0.0019,0.9981,
2069,Human,Originality,,HUMAN,0.0044,0.9956,
2070,Human,Originality,,HUMAN,0.021,0.979,
2071,Human,Originality,,HUMAN,0.0175,0.9825,
2072,Human,Originality,,HUMAN,0.0181,0.9819,
2073,Human,Originality,,HUMAN,0.0471,0.9529,
2074,Human,Originality,,HUMAN,0.0318,0.9682,
2075,Human,Originality,,HUMAN,0.0139,0.9861,
2076,Human,Originality,,HUMAN,0.0059,0.9941,
2077,Human,Originality,,HUMAN,0.0118,0.9882,
2078,Human,Originality,,HUMAN,0.0037,0.9963,
2079,Human,Originality,,HUMAN,0.0335,0.9665,
2080,Human,Originality,,HUMAN,0.0344,0.9656,
2081,Human,Originality,,HUMAN,0.0122,0.9878,
2082,Human,Originality,,HUMAN,0.0203,0.9797,
2083,Human,Originality,,HUMAN,0.0052,0.9948,
2084,Human,Originality,,HUMAN,0.026,0.974,
2085,Human,Originality,,HUMAN,0.0199,0.9801,
2086,Human,Originality,,HUMAN,0.0219,0.9781,
2087,Human,Originality,,HUMAN,0.0211,0.9789,
2088,Human,Originality,,HUMAN,0.0198,0.9802,
2089,Human,Originality,,HUMAN,0.0216,0.9784,
2090,Human,Originality,,HUMAN,0.0139,0.9861,
2091,Human,Originality,,HUMAN,0.013,0.987,
2092,Human,Originality,,HUMAN,0.0326,0.9674,
2093,Human,Originality,,HUMAN,0.1342,0.8658,
2094,Human,Originality,,HUMAN,0.0174,0.9826,
2095,Human,Originality,,HUMAN,0.0235,0.9765,
2096,Human,Originality,,HUMAN,0.0165,0.9835,
2097,Human,Originality,,HUMAN,0.0355,0.9645,
2098,Human,Originality,,HUMAN,0.0122,0.9878,
2099,Human,Originality,,HUMAN,0.0006,0.9994,
2100,Human,Originality,,HUMAN,0.0007,0.9993,
2101,Human,Originality,,HUMAN,0.0164,0.9836,
2102,Human,Originality,,HUMAN,0.0136,0.9864,
2103,Human,Originality,,HUMAN,0.022,0.978,
2104,Human,Originality,,HUMAN,0.0246,0.9754,
2105,Human,Originality,,HUMAN,0.0092,0.9908,
2106,Human,Originality,,HUMAN,0.0037,0.9963,
2107,Human,Originality,,HUMAN,0.0283,0.9717,
2108,Human,Originality,,HUMAN,0.0279,0.9721,
2109,Human,Originality,,HUMAN,0.0017,0.9983,
